Timestamp,Method,Scenario,RunID,Result,TotalTime_s,PathLength_m,MinDistance_m,MeanDistance_m,MedianDistance_m,MeanVelocity_mps,MaxVelocity_mps,MaxAcceleration_mps2,MaxJerk_mps3,SocialTime_s,PersonalTime_s,IntimateTime_s,StopTime_s,NumberOfStops
2026-09-09 23:13:57,M2,E2,4,SUCCESS,95.612000000001,93.1246537096102,0.4546,5.54538951048951,4.1556,0.973197902097902,1,3.938,13.1490196077906,29.884,5.91500000000087,0,0,1
2026-09-09 23:15:40,M2,E2,5,SUCCESS,95.5380000000005,92.9124074599463,0.4532,5.51727798594848,4.0821,0.972088758782201,1,8.944,59.3509803917081,31.3790000000026,6.06799999999748,0,0,1
2026-09-09 23:17:21,M2,E2,6,SUCCESS,95.4299999999985,92.736432146843,0.4515,5.67577785714286,4.1384,0.969300238095238,1,8.5518,50.3358333329976,29.8999999999978,5.2589999999982,0,0,1
2026-09-09 23:19:03,M2,E2,7,SUCCESS,95.2310000000016,92.8272342638016,0.4541,5.60166126760563,4.12025,0.971529577464789,1,7.971,39.9121387281659,30.0380000000023,5.70000000000073,0,0,1
2026-09-09 23:20:46,M2,E2,8,SUCCESS,95.523000000001,92.7553351081357,0.4515,5.50501051401869,4.10005,0.970014485981308,1,8.4843,51.229166666325,31.3490000000002,5.97499999999854,0,0,1
2026-09-09 23:22:27,M2,E2,9,SUCCESS,95.2399999999998,92.6455095818375,0.4501,5.56294131455399,4.137,0.970057042253521,1,8.4979,50.6472727270047,30.5999999999985,5.65999999999985,0,0,1
2026-09-09 23:24:09,M2,E2,10,SUCCESS,95.2100000000009,92.6656542614869,0.471,5.71744203233256,4.187,0.970160739030023,1,7.5045,37.1599999998034,27.4600000000009,5.82999999999811,0,0,1
2026-09-09 23:25:52,M2,E3,1,SUCCESS,95.5100000000002,92.9969096448887,0.4697,6.35753840749415,5.0141,0.971913348946136,1,8.5772,51.2641666663248,37.9400000000005,15.3499999999985,0,0,1
2026-09-09 23:27:34,M2,E3,2,SUCCESS,95.5,92.7441706483566,0.4752,6.49245081206496,5.5689,0.968225290023202,1,7.032,29.4915384613074,37.1100000000024,16.0699999999997,0,0,1
2026-09-09 23:29:15,M2,E3,3,SUCCESS,95.1800000000003,92.8503446353031,0.4681,6.41465375586854,5.2078,0.97434765258216,1,10.398,74.7118181814228,39.409999999998,16.119999999999,0,0,1
2026-09-09 23:30:58,M2,E3,4,SUCCESS,95.5200000000004,92.7828680334498,0.4519,6.39793822843823,5.2981,0.969229137529137,1,8.6919,55.0941666671343,38.8099999999995,16.3999999999996,0,0,1
2026-09-09 23:32:41,M2,E3,5,SUCCESS,95.6999999999989,92.9019364121453,0.4506,6.80463929411765,5.3775,0.970271764705883,1,7.8077,45.6241666670539,36.1700000000001,6,0,0,1
2026-09-09 23:34:22,M2,E3,6,SUCCESS,95.369999999999,93.0069421642077,0.4559,6.3379737704918,4.8637,0.973750585480094,1,7.3981,35.8915384617594,39.7500000000018,17.1699999999983,0,0,1
2026-09-09 23:36:05,M2,E3,7,SUCCESS,95.4299999999985,92.7055246566812,0.4564,6.74503442622951,5.3339,0.967963231850117,1,7.7805,40.9415384612177,36.3700000000008,5.01000000000022,0,0,1
2026-09-09 23:37:47,M2,E3,8,SUCCESS,95.4099999999999,92.7450230136948,0.4621,6.42096993006993,5.4574,0.9677337995338,1,7.119,28.2549999998505,34.3700000000026,16.369999999999,0,0,1
2026-09-09 23:39:30,M2,E3,9,SUCCESS,95.4600000000009,92.6786111143059,0.4504,6.61113761682243,4.94525,0.969093691588785,1,4.9925,30.6399999998379,36.4799999999996,5.8899999999976,0,0,1
2026-09-09 23:41:11,M2,E3,10,SUCCESS,95.6000000000004,92.8750245519734,0.4564,6.36919230769231,5.3371,0.970680652680653,1,3.7675,22.250000000137,38.2299999999996,14.7200000000012,0,0,1
2026-09-09 23:42:54,M2,E4,1,SUCCESS,95.4400000000005,92.7449188248346,0.4592,2.39319927884615,1.5581,0.969557451923077,1,7.0766,31.0571428568685,79.9899999999998,34.7500000000018,0,0,1
2026-09-09 23:44:37,M2,E4,2,SUCCESS,95.9799999999996,92.6436108679575,0.4637,2.26972254196643,1.5497,0.962691606714628,1,5.0258,19.3391304348193,83.6499999999978,36.8799999999974,0,0,1
2026-09-09 23:46:19,M2,E4,3,SUCCESS,95.630000000001,92.8488797956803,0.4685,2.42739832134293,1.6548,0.969214628297362,1,9.2369,66.5940000009691,79.0399999999991,26.8699999999972,0,0,1
2026-09-09 23:48:02,M2,E4,4,SUCCESS,96.0900000000001,92.6806655960888,0.4515,2.31051320754717,1.45205,0.963293632075472,1,7.0096,32.4914285715637,84.1700000000001,38.3899999999976,0,0,1
2026-09-09 23:49:45,M2,E4,5,SUCCESS,95.8000000000011,93.0524639980532,0.4549,2.29294299287411,1.4162,0.969721140142518,1,7.7364,39.7669230771679,82.840000000002,39.9999999999964,0,0,1
2026-09-09 23:51:28,M2,E4,6,SUCCESS,96,93.0497171431435,0.44,2.36899361702128,1.4644,0.967123640661939,1,7.5581,37.8129999998624,83.1299999999992,38.4400000000005,0.229999999999563,0,1
2026-09-09 23:53:10,M2,E4,7,SUCCESS,95.9600000000009,92.8805127718658,0.4546,2.3659662763466,1.4532,0.965800468384075,1,7.8329,41.4969230771786,82.5200000000004,39.0900000000056,0,0,1
2026-09-09 23:54:53,M2,E4,8,SUCCESS,96.6200000000008,93.1563832149754,0.4532,2.33169600938967,1.3304,0.961674882629108,1,6.6627,24.5244444444048,83.8099999999995,42.0799999999981,0,0,1
2026-09-09 23:56:36,M2,E4,9,SUCCESS,95.369999999999,92.6047843631421,0.4529,2.27694750593824,1.4263,0.96784109263658,1,4.2573,25.1190909093734,82.8499999999985,41.9200000000037,0,0,1
2026-09-09 23:58:18,M2,E4,10,SUCCESS,95.9499999999989,92.9034673369312,0.4188,2.33226737588652,1.3907,0.965079669030733,1,7.3936,33.583636364014,83.3799999999992,41.1399999999994,0.25,0,1
2026-09-10 00:00:01,M3,E1,1,SUCCESS,95.8500000000004,93.0289237554958,0.5077,12.9759058548009,10.9868,0.967035128805621,1,8.2931,45.0049999996998,19.7299999999959,3.26000000000022,0,0,1
2026-09-10 00:01:44,M3,E1,2,SUCCESS,95.5500000000011,93.0307910443215,0.546,12.6125009302326,11.4621,0.971617674418605,1,9.8146,71.2470000010368,20.2599999999984,3.79999999999927,0,0,1
2026-09-10 00:03:26,M3,E1,3,SUCCESS,95.5700000000015,92.8615720738646,0.5168,12.8727837155963,10.56195,0.970224770642202,1,6.9942,36.4146666663134,21.7900000000009,3.35000000000218,0,0,1
2026-09-10 00:05:08,M3,E1,4,SUCCESS,95.5300000000007,92.7267508900007,0.4687,12.871337995338,10.4541,0.969206293706294,1,8.556,51.7291666671058,19.9699999999993,3.27000000000044,0,0,1
2026-09-10 00:06:50,M3,E1,5,SUCCESS,95.3299999999999,92.8797902929599,0.7328,13.6253014150943,12.20885,0.971592688679245,1,8.2649,46.7445454550711,20.3499999999985,1.96999999999935,0,0,1
2026-09-10 00:08:32,M3,E1,6,SUCCESS,95.1999999999989,92.5852924411917,0.5563,12.3073595794393,10.42255,0.969994626168224,1,6.8528,29.3992857144079,23.9499999999989,3.74999999999818,0,0,1
2026-09-10 00:10:14,M3,E1,7,SUCCESS,95.3400000000001,92.7636576046584,0.5859,12.0744637440758,9.8612,0.971359241706161,1,5.7846,28.5366666664763,22.0899999999965,3.45000000000255,0,0,1
